Time,Channel A,Channel B
(ms),(mV),(mV)

1.77817601,0.79047730,0.78740150
1.77824001,0.79047730,0.78740150
1.77830401,0.79047730,0.78740150
1.77836801,0.00000000,0.00000000
1.77843201,0.00000000,0.00000000
1.77849601,0.00000000,0.00000000
1.77856001,0.00000000,0.00000000
1.77862401,0.00000000,0.00000000
1.77868801,0.00000000,0.00000000
1.77875201,0.00000000,0.00000000
1.77881601,0.00000000,0.00000000
1.77888001,0.00000000,0.00000000
1.77894401,0.00000000,0.00000000
1.77900801,0.00000000,0.00000000
1.77907201,-0.79047730,-0.78740150
1.77913601,0.00000000,-0.78740150
1.77920001,0.00000000,-0.78740150
1.77926401,-0.79047730,0.00000000
1.77932801,0.00000000,0.00000000
1.77939201,-0.79047730,-0.78740150
1.77945601,0.00000000,0.00000000
1.77952001,-0.79047730,-1.57787900
1.77958401,-0.79047730,0.00000000
1.77964801,0.00000000,0.00000000
1.77971201,0.00000000,0.00000000
1.77977601,0.00000000,0.00000000
1.77984001,0.00000000,0.00000000
1.77990401,0.00000000,0.00000000
1.77996801,0.00000000,0.00000000
1.78003201,-0.79047730,-0.78740150
1.78009601,-0.79047730,-0.78740150
1.78016001,0.00000000,0.00000000
1.78022401,0.00000000,0.00000000
1.78028801,0.00000000,0.00000000
1.78035201,0.00000000,0.00000000
1.78041601,0.79047730,0.00000000
1.78048001,0.00000000,0.00000000
1.78054401,0.00000000,0.78740150
1.78060801,0.00000000,0.00000000
1.78067201,-0.79047730,0.00000000
1.78073601,0.00000000,0.00000000
1.78080001,0.00000000,0.00000000
1.78086401,0.00000000,0.00000000
1.78092801,0.00000000,-0.78740150
1.78099201,0.00000000,0.00000000
1.78105601,0.00000000,0.00000000
1.78112001,0.00000000,0.00000000
1.78118401,0.00000000,-0.78740150
1.78124801,0.00000000,0.00000000
1.78131201,0.00000000,0.00000000
1.78137601,0.00000000,0.00000000
1.78144001,0.00000000,0.00000000
1.78150401,0.00000000,0.00000000
1.78156801,0.00000000,0.00000000
1.78163201,0.00000000,0.00000000
1.78169601,0.00000000,0.00000000
1.78176001,0.00000000,0.00000000
1.78182401,0.00000000,0.00000000
1.78188801,0.79047730,0.00000000
1.78195201,0.79047730,0.78740150
1.78201601,0.79047730,0.00000000
1.78208001,0.00000000,0.78740150
1.78214401,0.79047730,0.78740150
1.78220801,0.79047730,0.00000000
1.78227201,0.79047730,0.78740150
1.78233601,0.00000000,0.78740150
1.78240001,0.79047730,0.78740150
1.78246401,0.79047730,0.78740150
1.78252801,0.00000000,0.78740150
1.78259201,0.79047730,0.78740150
1.78265601,0.79047730,0.78740150
1.78272001,0.79047730,0.00000000
1.78278401,0.00000000,0.00000000
1.78284801,0.00000000,0.00000000
1.78291201,0.00000000,0.00000000
1.78297601,0.00000000,0.00000000
1.78304001,-0.79047730,0.00000000
1.78310401,0.00000000,0.00000000
1.78316801,0.00000000,0.00000000
1.78323201,0.00000000,-0.78740150
1.78329601,-0.79047730,-0.78740150
1.78336001,-0.79047730,-0.78740150
1.78342401,-0.79047730,-0.78740150
1.78348801,-0.79047730,-0.78740150
1.78355201,-0.79047730,-0.78740150
1.78361601,-0.79047730,-0.78740150
1.78368001,-0.79047730,0.00000000
1.78374401,-0.79047730,0.00000000
1.78380801,-0.79047730,0.00000000
1.78387201,-0.79047730,-0.78740150
1.78393601,0.00000000,-0.78740150
1.78400001,-0.79047730,-0.78740150
1.78406401,0.00000000,0.00000000
1.78412801,0.00000000,0.00000000
1.78419201,0.00000000,0.00000000
1.78425601,0.00000000,0.00000000
1.78432001,0.00000000,0.00000000
1.78438401,0.00000000,0.00000000
1.78444801,0.00000000,0.00000000
1.78451201,0.79047730,0.00000000
1.78457601,0.79047730,0.00000000
1.78464001,0.79047730,0.78740150
1.78470401,0.79047730,0.78740150
1.78476801,0.00000000,0.78740150
1.78483201,0.79047730,0.78740150
1.78489601,0.79047730,0.78740150
1.78496001,0.00000000,0.78740150
1.78502401,0.79047730,0.00000000
1.78508801,0.00000000,0.78740150
1.78515201,0.79047730,0.00000000
1.78521601,0.79047730,0.00000000
1.78528001,0.00000000,0.00000000
1.78534401,0.00000000,0.00000000
1.78540801,0.00000000,0.00000000
1.78547201,0.00000000,0.00000000
1.78553601,0.00000000,-0.78740150
1.78560001,-0.79047730,-0.78740150
1.78566401,0.00000000,-0.78740150
1.78572801,-0.79047730,-0.78740150
1.78579201,-0.79047730,-0.78740150
1.78585601,-0.79047730,-0.78740150
1.78592001,-0.79047730,-0.78740150
1.78598401,-0.79047730,-0.78740150
1.78604801,-0.79047730,-0.78740150
1.78611201,-0.79047730,-0.78740150
1.78617601,0.00000000,-0.78740150
1.78624001,-0.79047730,-0.78740150
1.78630401,0.00000000,-0.78740150
1.78636801,0.00000000,0.00000000
1.78643201,-0.79047730,0.00000000
1.78649601,0.00000000,0.00000000
1.78656001,0.00000000,0.00000000
1.78662401,0.00000000,0.00000000
1.78668801,0.79047730,0.00000000
1.78675201,0.00000000,0.78740150
1.78681601,0.79047730,0.00000000
1.78688001,0.79047730,0.78740150
1.78694401,0.79047730,0.78740150
1.78700801,0.79047730,0.00000000
1.78707201,0.79047730,0.78740150
1.78713601,0.00000000,0.78740150
1.78720001,0.79047730,0.78740150
1.78726401,0.79047730,0.78740150
1.78732801,0.79047730,0.78740150
1.78739201,0.79047730,0.78740150
1.78745601,1.58403000,0.78740150
1.78752001,0.79047730,0.78740150
1.78758401,0.79047730,0.00000000
1.78764801,0.79047730,0.00000000
1.78771201,0.79047730,0.00000000
1.78777601,0.00000000,0.00000000
1.78784001,0.00000000,0.78740150
1.78790401,0.00000000,0.00000000
1.78796801,0.00000000,0.00000000
1.78803201,0.00000000,0.00000000
1.78809601,0.00000000,0.00000000
1.78816001,-0.79047730,0.00000000
1.78822401,-0.79047730,-0.78740150
1.78828801,-0.79047730,-0.78740150
1.78835201,0.00000000,-0.78740150
1.78841601,-0.79047730,-0.78740150
1.78848001,-0.79047730,-0.78740150
1.78854401,-0.79047730,-0.78740150
1.78860801,-0.79047730,-0.78740150
1.78867201,-0.79047730,-0.78740150
1.78873601,-0.79047730,-0.78740150
1.78880001,-0.79047730,-0.78740150
1.78886401,-0.79047730,-0.78740150
1.78892801,-0.79047730,0.00000000
1.78899201,-0.79047730,0.00000000
1.78905601,-0.79047730,0.00000000
1.78912001,-0.79047730,0.00000000
1.78918401,0.00000000,0.00000000
1.78924801,0.00000000,0.00000000
1.78931201,0.00000000,0.00000000
1.78937601,0.00000000,-0.78740150
1.78944001,0.79047730,0.00000000
1.78950401,0.79047730,0.78740150
1.78956801,0.79047730,0.78740150
1.78963201,0.00000000,0.78740150
1.78969601,0.79047730,0.00000000
1.78976001,0.79047730,0.78740150
1.78982401,0.00000000,0.78740150
1.78988801,0.79047730,0.78740150
1.78995201,0.79047730,0.78740150
1.79001601,0.79047730,0.78740150
1.79008001,0.79047730,0.00000000
1.79014401,0.79047730,0.78740150
1.79020801,0.00000000,0.00000000
1.79027201,0.00000000,0.00000000
1.79033601,0.00000000,0.78740150
1.79040001,0.00000000,0.00000000
1.79046401,0.00000000,0.00000000
1.79052801,0.79047730,0.00000000
1.79059201,0.00000000,0.00000000
1.79065601,0.00000000,0.00000000
1.79072001,0.00000000,0.00000000
1.79078401,0.00000000,0.00000000
1.79084801,-0.79047730,0.00000000
1.79091201,-0.79047730,0.00000000
1.79097601,0.00000000,0.00000000
1.79104001,0.00000000,0.00000000
1.79110401,0.00000000,0.00000000
1.79116801,-0.79047730,0.00000000
1.79123201,0.00000000,0.00000000
1.79129601,0.00000000,-0.78740150
1.79136001,0.00000000,-0.78740150
1.79142401,0.00000000,0.00000000
1.79148801,0.00000000,0.00000000
1.79155201,0.00000000,0.00000000
1.79161601,0.00000000,0.00000000
1.79168001,0.00000000,0.00000000
1.79174401,0.00000000,0.00000000
1.79180801,0.00000000,0.00000000
1.79187201,0.00000000,0.00000000
1.79193601,0.00000000,0.00000000
1.79200001,0.00000000,0.00000000
1.79206401,0.00000000,0.00000000
1.79212801,0.00000000,0.00000000
1.79219201,0.00000000,0.00000000
1.79225601,0.00000000,0.00000000
1.79232001,0.00000000,0.00000000
1.79238401,0.00000000,0.00000000
1.79244801,0.00000000,-0.78740150
1.79251201,0.00000000,-0.78740150
1.79257601,0.00000000,0.00000000
1.79264001,0.00000000,0.00000000
1.79270401,0.00000000,0.00000000
1.79276801,0.00000000,0.00000000
1.79283201,0.00000000,0.00000000
1.79289601,0.00000000,0.00000000
1.79296001,-0.79047730,0.00000000
1.79302401,0.00000000,-0.78740150
1.79308801,0.00000000,-0.78740150
1.79315201,0.00000000,0.00000000
1.79321601,0.00000000,0.00000000
1.79328001,0.00000000,0.00000000
1.79334401,0.00000000,0.78740150
1.79340801,0.00000000,0.00000000
1.79347201,0.00000000,0.78740150
1.79353601,0.79047730,0.78740150
1.79360001,0.79047730,0.78740150
1.79366401,1.58403000,1.57787900
1.79372801,2.37758400,1.57787900
1.79379201,2.37758400,2.36528000
1.79385601,2.37758400,2.36528000
1.79392001,3.16806100,3.15575800
1.79398401,3.16806100,3.94315900
1.79404801,3.16806100,3.94315900
1.79411201,3.16806100,3.15575800
1.79417601,3.16806100,3.15575800
1.79424001,3.16806100,3.15575800
1.79430401,3.16806100,3.15575800
1.79436801,3.16806100,3.15575800
1.79443201,3.16806100,3.15575800
1.79449601,2.37758400,2.36528000
1.79456001,2.37758400,2.36528000
1.79462401,1.58403000,1.57787900
1.79468801,1.58403000,1.57787900
1.79475201,0.79047730,0.00000000
1.79481601,0.00000000,0.00000000
1.79488001,-0.79047730,-0.78740150
1.79494401,-2.37758400,-1.57787900
1.79500801,-3.16806100,-3.15575800
1.79507201,-3.96161400,-3.94315900
1.79513601,-4.75516700,-4.73363700
1.79520001,-6.33919800,-6.31151500
1.79526401,-7.13275100,-7.10199300
1.79532801,-7.92630300,-7.88939400
1.79539201,-8.71678100,-8.67987200
1.79545601,-9.51033400,-10.25775000
1.79552001,-9.51033400,-10.25775000
1.79558401,-10.30389000,-10.25775000
1.79564801,-10.30389000,-10.25775000
1.79571201,-10.30389000,-10.25775000
1.79577601,-10.30389000,-10.25775000
1.79584001,-10.30389000,-10.25775000
1.79590401,-9.51033400,-9.46727400
1.79596801,-8.71678100,-8.67987200
1.79603201,-7.92630300,-7.10199300
1.79609601,-7.13275100,-7.10199300
1.79616001,-6.33919800,-5.52103800
1.79622401,-4.75516700,-4.73363700
1.79628801,-3.16806100,-3.15575800
1.79635201,-2.37758400,-1.57787900
1.79641601,0.00000000,0.00000000
1.79648001,1.58403000,1.57787900
1.79654401,3.96161400,3.15575800
1.79660801,4.75516700,4.73363700
1.79667201,6.33919800,6.31151500
1.79673601,7.13275100,7.10199300
1.79680001,8.71678100,9.46727400
1.79686401,10.30389000,11.04515000
1.79692801,11.09744000,12.62611000
1.79699201,12.68147000,12.62611000
1.79705601,13.47502000,14.20399000
1.79712001,14.26550000,14.20399000
1.79718401,15.05905000,14.20399000
1.79724801,15.05905000,14.99139000
1.79731201,15.05905000,14.99139000
1.79737601,15.05905000,14.99139000
1.79744001,15.05905000,14.99139000
1.79750401,14.26550000,14.20399000
1.79756801,13.47502000,13.41351000
1.79763201,11.88792000,12.62611000
1.79769601,11.88792000,11.04515000
1.79776001,9.51033400,9.46727400
1.79782401,7.92630300,7.10199300
1.79788801,5.54872000,5.52103800
1.79795201,4.75516700,3.94315900
1.79801601,2.37758400,1.57787900
1.79808001,0.79047730,0.00000000
1.79814401,-1.58403000,-2.36528000
1.79820801,-3.96161400,-4.73363700
1.79827201,-6.33919800,-6.31151500
1.79833601,-7.92630300,-8.67987200
1.79840001,-10.30389000,-11.04515000
1.79846401,-11.88792000,-12.62611000
1.79852801,-13.47502000,-14.20399000
1.79859201,-15.05905000,-15.78186000
1.79865601,-16.64616000,-17.35974000
1.79872001,-17.43664000,-18.14714000
1.79878401,-18.23019000,-18.93762000
1.79884801,-19.02374000,-19.72810000
1.79891201,-19.02374000,-19.72810000
1.79897601,-19.02374000,-18.93762000
1.79904001,-18.23019000,-18.93762000
1.79910401,-18.23019000,-18.14714000
1.79916801,-16.64616000,-16.56927000
1.79923201,-15.85261000,-14.99139000
1.79929601,-14.26550000,-14.20399000
1.79936001,-12.68147000,-11.83563000
1.79942401,-10.30389000,-10.25775000
1.79948801,-7.92630300,-8.67987200
1.79955201,-6.33919800,-6.31151500
1.79961601,-3.96161400,-4.73363700
1.79968001,-1.58403000,-0.78740150
1.79974401,0.79047730,0.78740150
1.79980801,3.16806100,3.15575800
1.79987201,5.54872000,5.52103800
1.79993601,7.92630300,7.88939400
1.80000001,9.51033400,10.25775000
1.80006401,11.09744000,12.62611000
1.80012801,13.47502000,14.20399000
1.80019201,15.05905000,15.78186000
1.80025601,16.64616000,16.56927000
1.80032001,18.23019000,17.35974000
1.80038401,18.23019000,18.93762000
1.80044801,19.02374000,18.93762000
1.80051201,19.02374000,18.93762000
1.80057601,19.02374000,18.93762000
1.80064001,18.23019000,18.93762000
1.80070401,17.43664000,17.35974000
1.80076801,16.64616000,16.56927000
1.80083201,15.85261000,15.78186000
1.80089601,14.26550000,14.20399000
1.80096001,11.88792000,11.83563000
1.80102401,10.30389000,10.25775000
1.80108801,8.71678100,8.67987200
1.80115201,6.33919800,6.31151500
1.80121601,4.75516700,3.94315900
1.80128001,2.37758400,2.36528000
1.80134401,0.00000000,0.00000000
1.80140801,-2.37758400,-2.36528000
1.80147201,-4.75516700,-5.52103800
1.80153601,-7.13275100,-7.10199300
1.80160001,-8.71678100,-8.67987200
1.80166401,-11.09744000,-11.04515000
1.80172801,-12.68147000,-12.62611000
1.80179201,-13.47502000,-13.41351000
1.80185601,-15.05905000,-14.20399000
1.80192001,-15.85261000,-15.78186000
1.80198401,-15.85261000,-16.56927000
1.80204801,-16.64616000,-16.56927000
1.80211201,-17.43664000,-17.35974000
1.80217601,-16.64616000,-16.56927000
1.80224001,-15.85261000,-16.56927000
1.80230401,-15.85261000,-14.99139000
1.80236801,-14.26550000,-14.20399000
1.80243201,-12.68147000,-12.62611000
1.80249601,-11.09744000,-11.04515000
1.80256001,-9.51033400,-9.46727400
1.80262401,-7.92630300,-7.88939400
1.80268801,-6.33919800,-5.52103800
1.80275201,-3.96161400,-4.73363700
1.80281601,-2.37758400,-1.57787900
1.80288001,0.00000000,0.00000000
1.80294401,2.37758400,2.36528000
1.80300801,3.96161400,3.94315900
1.80307201,5.54872000,6.31151500
1.80313601,7.13275100,8.67987200
1.80320001,9.51033400,9.46727400
1.80326401,10.30389000,11.04515000
1.80332801,11.09744000,11.83563000
1.80339201,12.68147000,13.41351000
1.80345601,13.47502000,14.20399000
1.80352001,14.26550000,13.41351000
1.80358401,13.47502000,14.20399000
1.80364801,13.47502000,13.41351000
1.80371201,13.47502000,12.62611000
1.80377601,12.68147000,12.62611000
1.80384001,11.88792000,11.83563000
1.80390401,11.09744000,11.04515000
1.80396801,10.30389000,8.67987200
1.80403201,8.71678100,7.88939400
1.80409601,7.13275100,7.10199300
1.80416001,5.54872000,4.73363700
1.80422401,4.75516700,3.94315900
1.80428801,2.37758400,1.57787900
1.80435201,0.79047730,0.78740150
1.80441601,-0.79047730,-0.78740150
1.80448001,-3.16806100,-2.36528000
1.80454401,-3.96161400,-3.94315900
1.80460801,-5.54872000,-6.31151500
1.80467201,-7.13275100,-7.10199300
1.80473601,-8.71678100,-8.67987200
1.80480001,-9.51033400,-9.46727400
1.80486401,-10.30389000,-10.25775000
1.80492801,-11.09744000,-11.04515000
1.80499201,-11.09744000,-11.83563000
1.80505601,-11.88792000,-11.83563000
1.80512001,-11.88792000,-11.83563000
1.80518401,-11.09744000,-11.83563000
1.80524801,-11.09744000,-11.83563000
1.80531201,-11.09744000,-11.04515000
1.80537601,-10.30389000,-10.25775000
1.80544001,-9.51033400,-8.67987200
1.80550401,-7.92630300,-7.88939400
1.80556801,-7.13275100,-7.10199300
1.80563201,-5.54872000,-5.52103800
1.80569601,-4.75516700,-3.94315900
1.80576001,-3.16806100,-2.36528000
1.80582401,-1.58403000,-1.57787900
1.80588801,0.00000000,0.00000000
1.80595201,0.79047730,1.57787900
1.80601601,3.16806100,2.36528000
1.80608001,3.96161400,3.94315900
1.80614401,4.75516700,5.52103800
1.80620801,6.33919800,5.52103800
1.80627201,7.13275100,7.10199300
1.80633601,7.92630300,7.88939400
1.80640001,8.71678100,8.67987200
1.80646401,8.71678100,8.67987200
1.80652801,8.71678100,9.46727400
1.80659201,9.51033400,9.46727400
1.80665601,9.51033400,9.46727400
1.80672001,8.71678100,9.46727400
1.80678401,8.71678100,8.67987200
1.80684801,7.92630300,7.88939400
1.80691201,7.13275100,7.10199300
1.80697601,6.33919800,6.31151500
1.80704001,5.54872000,5.52103800
1.80710401,4.75516700,4.73363700
1.80716801,3.96161400,3.15575800
1.80723201,2.37758400,2.36528000
1.80729601,1.58403000,0.78740150
1.80736001,0.00000000,0.00000000
1.80742401,-1.58403000,-1.57787900
1.80748801,-2.37758400,-2.36528000
1.80755201,-3.16806100,-3.15575800
1.80761601,-3.96161400,-3.94315900
1.80768001,-4.75516700,-4.73363700
1.80774401,-5.54872000,-5.52103800
1.80780801,-6.33919800,-6.31151500
1.80787201,-7.13275100,-6.31151500
1.80793601,-7.13275100,-7.10199300
1.80800001,-7.92630300,-7.10199300
1.80806401,-7.13275100,-7.10199300
1.80812801,-7.13275100,-7.88939400
1.80819201,-7.13275100,-7.10199300
1.80825601,-6.33919800,-6.31151500
1.80832001,-6.33919800,-6.31151500
1.80838401,-5.54872000,-5.52103800
1.80844801,-4.75516700,-5.52103800
1.80851201,-3.96161400,-3.94315900
1.80857601,-3.16806100,-3.15575800
1.80864001,-2.37758400,-1.57787900
1.80870401,-1.58403000,-0.78740150
1.80876801,0.00000000,0.00000000
1.80883201,0.79047730,0.78740150
1.80889601,1.58403000,1.57787900
1.80896001,2.37758400,2.36528000
1.80902401,3.16806100,3.15575800
1.80908801,3.16806100,3.94315900
1.80915201,3.96161400,3.94315900
1.80921601,4.75516700,4.73363700
1.80928001,4.75516700,5.52103800
1.80934401,5.54872000,5.52103800
1.80940801,6.33919800,5.52103800
1.80947201,6.33919800,5.52103800
1.80953601,5.54872000,5.52103800
1.80960001,4.75516700,5.52103800
1.80966401,4.75516700,4.73363700
1.80972801,4.75516700,5.52103800
1.80979201,4.75516700,3.94315900
1.80985601,3.16806100,3.94315900
1.80992001,3.16806100,3.15575800
1.80998401,2.37758400,2.36528000
1.81004801,1.58403000,1.57787900
1.81011201,0.79047730,0.78740150
1.81017601,0.00000000,0.00000000
1.81024001,0.00000000,-0.78740150
1.81030401,-1.58403000,-0.78740150
1.81036801,-1.58403000,-2.36528000
1.81043201,-2.37758400,-1.57787900
1.81049601,-3.16806100,-2.36528000
1.81056001,-3.16806100,-3.15575800
1.81062401,-3.96161400,-3.15575800
1.81068801,-3.96161400,-3.94315900
1.81075201,-3.96161400,-3.94315900
1.81081601,-4.75516700,-4.73363700
1.81088001,-3.96161400,-3.94315900
1.81094401,-3.96161400,-3.94315900
1.81100801,-3.96161400,-3.94315900
1.81107201,-3.16806100,-3.15575800
1.81113601,-3.16806100,-3.15575800
1.81120001,-3.16806100,-3.15575800
1.81126401,-2.37758400,-2.36528000
1.81132801,-2.37758400,-2.36528000
1.81139201,-1.58403000,-1.57787900
1.81145601,-0.79047730,-1.57787900
1.81152001,-0.79047730,0.00000000
1.81158401,0.00000000,0.00000000
1.81164801,0.00000000,0.78740150
1.81171201,0.79047730,0.78740150
1.81177601,0.79047730,0.78740150
1.81184001,1.58403000,1.57787900
1.81190401,1.58403000,1.57787900
1.81196801,2.37758400,2.36528000
1.81203201,2.37758400,1.57787900
1.81209601,2.37758400,3.15575800
1.81216001,2.37758400,2.36528000
1.81222401,2.37758400,3.15575800
1.81228801,2.37758400,2.36528000
1.81235201,2.37758400,2.36528000
1.81241601,2.37758400,1.57787900
1.81248001,2.37758400,2.36528000
1.81254401,2.37758400,1.57787900
1.81260801,2.37758400,1.57787900
1.81267201,1.58403000,1.57787900
1.81273601,1.58403000,0.78740150
1.81280001,0.79047730,0.78740150
1.81286401,0.00000000,0.00000000
1.81292801,0.00000000,0.78740150
1.81299201,0.00000000,0.00000000
1.81305601,0.00000000,0.00000000
1.81312001,-0.79047730,-0.78740150
1.81318401,-0.79047730,-1.57787900
1.81324801,-1.58403000,-1.57787900
1.81331201,-2.37758400,-2.36528000
1.81337601,-2.37758400,-2.36528000
1.81344001,-2.37758400,-2.36528000
1.81350401,-2.37758400,-2.36528000
1.81356801,-2.37758400,-1.57787900
1.81363201,-2.37758400,-2.36528000
1.81369601,-2.37758400,-1.57787900
1.81376001,-2.37758400,-2.36528000
1.81382401,-2.37758400,-1.57787900
1.81388801,-2.37758400,-2.36528000
1.81395201,-2.37758400,-2.36528000
1.81401601,-1.58403000,-1.57787900
1.81408001,-1.58403000,-0.78740150
1.81414401,-0.79047730,-0.78740150
1.81420801,-0.79047730,-0.78740150
1.81427201,-0.79047730,-0.78740150
1.81433601,-0.79047730,-0.78740150
1.81440001,0.00000000,0.00000000
1.81446401,0.00000000,0.00000000
1.81452801,0.00000000,0.78740150
1.81459201,0.79047730,0.00000000
1.81465601,0.79047730,0.78740150
1.81472001,0.79047730,0.78740150
1.81478401,0.79047730,0.78740150
1.81484801,0.79047730,0.78740150
1.81491201,1.58403000,1.57787900
1.81497601,0.79047730,0.78740150
1.81504001,0.79047730,1.57787900
1.81510401,1.58403000,0.78740150
1.81516801,1.58403000,0.78740150
1.81523201,1.58403000,1.57787900
1.81529601,0.79047730,1.57787900
1.81536001,0.79047730,1.57787900
1.81542401,0.79047730,0.78740150
1.81548801,0.79047730,0.78740150
1.81555201,0.79047730,0.78740150
1.81561601,0.79047730,0.78740150
1.81568001,0.79047730,0.00000000
1.81574401,0.00000000,0.78740150
1.81580801,0.00000000,0.00000000
1.81587201,0.00000000,0.78740150
1.81593601,0.00000000,-0.78740150
1.81600001,-0.79047730,0.00000000
1.81606401,-0.79047730,-0.78740150
1.81612801,-1.58403000,-0.78740150
1.81619201,-0.79047730,-0.78740150
1.81625601,-0.79047730,-0.78740150
1.81632001,-0.79047730,-0.78740150
1.81638401,-0.79047730,-0.78740150
1.81644801,-1.58403000,-1.57787900
1.81651201,-0.79047730,-0.78740150
1.81657601,-1.58403000,-0.78740150
1.81664001,-0.79047730,-0.78740150
1.81670401,-0.79047730,-1.57787900
1.81676801,-0.79047730,-0.78740150
1.81683201,-0.79047730,-0.78740150
1.81689601,-0.79047730,-0.78740150
1.81696001,-0.79047730,-0.78740150
1.81702401,-0.79047730,0.00000000
1.81708801,-0.79047730,0.00000000
1.81715201,0.00000000,0.00000000
1.81721601,0.00000000,0.00000000
1.81728001,0.00000000,0.00000000
1.81734401,0.00000000,0.00000000
1.81740801,0.79047730,0.00000000
1.81747201,0.79047730,0.00000000
1.81753601,0.79047730,0.78740150
1.81760001,0.79047730,0.00000000
1.81766401,0.00000000,0.78740150
1.81772801,0.00000000,0.78740150
1.81779201,0.79047730,0.78740150
1.81785601,0.79047730,0.78740150
1.81792001,0.79047730,0.78740150
1.81798401,0.79047730,0.78740150
1.81804801,0.79047730,0.78740150
1.81811201,0.79047730,0.78740150
1.81817601,0.79047730,0.78740150
1.81824001,0.00000000,0.78740150
1.81830401,0.79047730,0.78740150
1.81836801,0.79047730,0.78740150
1.81843201,0.79047730,0.78740150
1.81849601,0.00000000,0.78740150
1.81856001,0.79047730,0.00000000
1.81862401,0.00000000,0.00000000
1.81868801,0.00000000,0.00000000
1.81875201,0.00000000,0.00000000
1.81881601,0.00000000,0.00000000
1.81888001,0.00000000,-0.78740150
1.81894401,0.00000000,0.00000000
1.81900801,-0.79047730,0.00000000
1.81907201,-0.79047730,-0.78740150
1.81913601,-0.79047730,-0.78740150
1.81920001,-1.58403000,-1.57787900
1.81926401,-0.79047730,-1.57787900
1.81932801,-0.79047730,-1.57787900
1.81939201,-0.79047730,-1.57787900
1.81945601,-0.79047730,-0.78740150
1.81952001,-0.79047730,-1.57787900
1.81958401,-0.79047730,-0.78740150
1.81964801,-0.79047730,-0.78740150
1.81971201,-0.79047730,-0.78740150
1.81977601,-0.79047730,-0.78740150
1.81984001,-0.79047730,-0.78740150
1.81990401,-0.79047730,-0.78740150
1.81996801,0.00000000,-0.78740150
1.82003201,-0.79047730,-0.78740150
1.82009601,-0.79047730,0.00000000
1.82016001,0.00000000,0.00000000
1.82022401,0.00000000,0.00000000
1.82028801,0.00000000,0.00000000
1.82035201,0.00000000,0.00000000
1.82041601,0.79047730,0.78740150
1.82048001,0.79047730,0.00000000
1.82054401,0.79047730,0.78740150
1.82060801,0.79047730,0.78740150
1.82067201,0.79047730,0.78740150
1.82073601,0.79047730,1.57787900
1.82080001,0.79047730,1.57787900
1.82086401,0.79047730,0.78740150
1.82092801,0.79047730,0.78740150
1.82099201,0.79047730,0.78740150
1.82105601,0.79047730,0.78740150
1.82112001,0.79047730,0.78740150
1.82118401,0.79047730,0.78740150
1.82124801,0.79047730,0.78740150
1.82131201,0.79047730,0.78740150
1.82137601,0.00000000,0.78740150
1.82144001,0.00000000,0.00000000
1.82150401,0.00000000,0.00000000
1.82156801,0.00000000,0.00000000
1.82163201,0.00000000,-0.78740150
1.82169601,-0.79047730,0.00000000
1.82176001,-0.79047730,-0.78740150
1.82182401,0.00000000,0.00000000
1.82188801,-0.79047730,-0.78740150
1.82195201,-1.58403000,-0.78740150
1.82201601,-1.58403000,-1.57787900
1.82208001,-1.58403000,-0.78740150
1.82214401,-1.58403000,-0.78740150
1.82220801,-0.79047730,-0.78740150
1.82227201,-0.79047730,-1.57787900
1.82233601,-0.79047730,-1.57787900
1.82240001,-1.58403000,-1.57787900
1.82246401,-1.58403000,-1.57787900
1.82252801,-1.58403000,-1.57787900
1.82259201,-1.58403000,-1.57787900
1.82265601,-0.79047730,-0.78740150
1.82272001,-0.79047730,-0.78740150
1.82278401,-0.79047730,-0.78740150
1.82284801,-0.79047730,-0.78740150
1.82291201,0.00000000,-0.78740150
1.82297601,0.00000000,0.00000000
1.82304001,0.00000000,0.00000000
1.82310401,0.00000000,0.78740150
1.82316801,0.00000000,0.78740150
1.82323201,0.79047730,0.00000000
1.82329601,0.00000000,0.78740150
1.82336001,0.79047730,0.78740150
1.82342401,0.79047730,0.78740150
1.82348801,0.79047730,0.78740150
1.82355201,0.79047730,0.78740150
1.82361601,1.58403000,0.78740150
1.82368001,0.79047730,0.78740150
1.82374401,0.79047730,0.78740150
1.82380801,0.79047730,0.78740150
1.82387201,0.79047730,0.78740150
1.82393601,0.79047730,0.78740150
1.82400001,0.79047730,0.00000000
1.82406401,0.79047730,0.00000000
1.82412801,0.00000000,0.00000000
1.82419201,0.00000000,0.00000000
1.82425601,0.00000000,0.00000000
1.82432001,0.00000000,0.00000000
1.82438401,0.00000000,-0.78740150
1.82444801,0.00000000,-0.78740150
1.82451201,-0.79047730,-0.78740150
1.82457601,-0.79047730,-0.78740150
1.82464001,-0.79047730,-1.57787900
1.82470401,-0.79047730,-1.57787900
1.82476801,-0.79047730,-1.57787900
1.82483201,-1.58403000,-0.78740150
1.82489601,-0.79047730,-1.57787900
1.82496001,-0.79047730,-0.78740150
1.82502401,-0.79047730,-0.78740150
1.82508801,-1.58403000,-0.78740150
1.82515201,-1.58403000,-0.78740150
1.82521601,-0.79047730,-1.57787900
1.82528001,-0.79047730,-1.57787900
1.82534401,-0.79047730,-0.78740150
1.82540801,0.00000000,0.00000000
1.82547201,0.00000000,0.00000000
1.82553601,0.00000000,0.00000000
1.82560001,0.00000000,0.00000000
1.82566401,0.00000000,0.00000000
1.82572801,0.00000000,0.00000000
1.82579201,0.00000000,0.78740150
1.82585601,0.79047730,0.78740150
